title,price,date added,type,bedrooms,bathrooms,area,location,complete location,description,keywords,url
1100 Square Feet House Ideally Situated In Bahria Heights,80 Lakh,14 hours ago,House,0,0,,"Bahria Town Karachi, Karachi, Sindh","Bahria Heights, Bahria Town Karachi, Karachi, Sindh","We know you were in for a treat the moment you came across this House. Now, hurry and grab this offer. Solid construction houses rarely pop up for sale, so if you have been looking for something similar, now is your chance to grab it. 1100 Square Feet property is on a very lucrative offer right now, so don't miss it! The well-constructed House carries a price tag of PKR Rs. 10,800,000 and you shouldn't miss this offer. A house in Bahria Heights can be the investment you make for your family as it gives easy access to everything. Your search for a house in Karachi can end here. ","Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Waste Disposal,Furnished,Drawing Room,Dining Room,Study Room,Prayer Room,Powder Room ,Gym,Steam Room,Lounge or Sitting Room,Laundry Room,Broadband Internet Access,Satellite or Cable TV Ready,Intercom,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Lawn or Garden,Swimming Pool,Sauna,Jacuzzi,Maintenance Staff,Security Staff,Facilities for Disabled",https://www.zameen.com/Property/bahria_town_karachi_bahria_heights_1100_square_feet_house_ideally_situated_in_bahria_heights-42407573-11761-1.html
Outclass House For Sale In Dha Phase 1,9 Crore,6 hours ago,House,6,5,500 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 1, DHA Defence, Karachi, Sindh",DHA PHASE 1,"Built in year: 2015,Parking Spaces: 2,Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Waste Disposal,Floors,Other Main Features,Bedrooms: 5,Bathrooms: 6,Servant Quarters: 1,Drawing Room,Dining Room,Kitchens: 2,Study Room,Powder Room ,Store Rooms,Lounge or Sitting Room,Other Rooms,Broadband Internet Access,Satellite or Cable TV Ready,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Lawn or Garden,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",https://www.zameen.com/Property/dha_defence_dha_phase_1_outclass_house_for_sale_in_dha_phase_1-42589130-1478-1.html
Creek Vista Lovers Dha Phase 8 Flat For Sale Sized 3200 Square Feet,8 Crore,6 hours ago,Flat,4,6,356 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 8, DHA Defence, Karachi, Sindh",*For sale*,"Flooring,Electricity Backup",https://www.zameen.com/Property/d_h_a_dha_phase_8_creek_vista_lovers_dha_phase_8_flat_for_sale_sized_3200_square_feet-41043361-1485-1.html
Defence 600 Vi Near Hilal Park Well Maintained Bungalow For Sale,11 Crore,9 hours ago,House,6,6,600 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",Defence 600 vi well-maintained bungalows for sale near  hilal park 6 bedrooms  diyar woodwork solid construction separate drawing dining room only for genuine buyers,"Built in year: 2006,Parking Spaces: 4,Flooring",https://www.zameen.com/Property/d_h_a_dha_phase_6_defence_600_vi_near_hilal_park_well_maintained_bungalow_for_sale-43192567-1483-1.html
Bahria Apartments Flat Sized 950 Square Feet For sale,64 Lakh,9 hours ago,Flat,2,2,106 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Apartments, Bahria Town Karachi, Karachi, Sindh","You can find a Flat on the lower or upper levels, as suiting to your requirement. Buying this property is bound to make you reasonable profits. Your investment in 950 Square Feet property will definitely pay off later. Here is a property matching your search if that is around Rs. 6,400,000. Bahria Apartments is great from a lot of aspects. Not only is it surrounded by facilities but also considered secure. Karachi has abundant property options available, for both sale and rent. ","Parking Spaces: 1,Flooring,Electricity Backup,Bedrooms: 2,Bathrooms: 2,Drawing Room,Dining Room,Kitchens: 1,Broadband Internet Access,Satellite or Cable TV Ready,Intercom,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Sauna,Jacuzzi,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Maintenance Staff,Security Staff,Facilities for Disabled,Pet Policy,Other Facilities",https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_bahria_apartments_flat_sized_950_square_feet_for_sale-43191789-9030-1.html
Brand New House Available For Sale In Dha 6,17 Crore,13 hours ago,House,5,5,500 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",Brand New House Available For Sale In Dha 6,"Built in year,Parking Spaces,Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Waste Disposal,Floors,Other Main Features,Furnished,Bedrooms,Bathrooms,Servant Quarters,Drawing Room,Dining Room,Kitchens,Study Room,Prayer Room,Powder Room ,Gym,Store Rooms,Steam Room,Lounge or Sitting Room,Laundry Room,Other Rooms,Broadband Internet Access,Satellite or Cable TV Ready,Intercom,Other Business and Communication Facilities,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Other Community Facilities,Lawn or Garden,Swimming Pool,Sauna,Jacuzzi,Other Healthcare and Recreation Facilities,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Maintenance Staff,Security Staff,Facilities for Disabled",https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_house_available_for_sale_in_dha_6-42522126-1483-1.html
Become Owner Of Your Flat Today Which Is Centrally Located In Clifton - Block 9 In Karachi,4 Crore,6 hours ago,Flat,3,3,200 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 9, Clifton, Karachi, Sindh",Brand New,"Flooring,Electricity Backup,Satellite or Cable TV Ready,Conference Room in Building,Pet Policy",https://www.zameen.com/Property/clifton_clifton_block_9_become_owner_of_your_flat_today_which_is_centrally_located_in_clifton_block_9_in_karachi-42333572-1671-1.html
Ready To Buy A House 200 Square Yards In Karachi,1.74 Crore,9 hours ago,House,3,3,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh","Investing in a House in Bahria Town - Precinct 10-A is a profitable deal, both on short as well as long term basis. You will not regret buying this property. If you're looking for 200 Square Yards properties that fit your needs, here's what you need. Hurry up because the price tag of Rs. 17,400,000 may spark many buyers' interest. Property options in Bahria Town - Precinct 10-A are hard to come by as it's an in-demand area. So don't miss this chance now. Grab the opportunity to own your own home in Karachi with affordable housing options available. ","Parking Spaces: 1,Flooring,Electricity Backup,Bedrooms: 3,Bathrooms: 3,Drawing Room,Dining Room,Kitchens: 1,Broadband Internet Access,Satellite or Cable TV Ready,Intercom,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Lawn or Garden,Swimming Pool,Sauna,Jacuzzi,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Maintenance Staff,Security Staff,Facilities for Disabled,Other Facilities",https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_10_a_ready_to_buy_a_house_200_square_yards_in_karachi-43191796-18125-1.html
3 Bed Luxurious Apartment For Sale in Coral Tower EMAAR.,5 Crore,5 days ago,Flat,3,4,243 Sq. Yd.,"DHA Defence, Karachi, Sindh","Emaar Coral Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",Emaar Coral Tower ,"Built in year: 2020,Parking Spaces: 2,Lobby in Building,Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Waste Disposal,Floor,Floors in Building: 26,Elevators,Service Elevators in Building,Other Main Features,Bedrooms: 3,Bathrooms: 4,Servant Quarters,Drawing Room,Dining Room,Kitchens: 1,Study Room,Prayer Room,Powder Room ,Gym,Store Rooms,Steam Room,Lounge or Sitting Room,Laundry Room,Other Rooms,Broadband Internet Access,Satellite or Cable TV Ready,Business Center or Media Room in Building,Conference Room in Building,Intercom,ATM Machines,Other Business and Communication Facilities,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Other Community Facilities,Sauna,Jacuzzi,Other Healthcare and Recreation Facilities,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",https://www.zameen.com/Property/emaar_crescent_bay_emaar_coral_towers_3_bed_luxurious_apartment_for_sale_in_coral_tower_emaar_-43111414-10721-1.html
North Circular Avenue 465 Yards Owner Build Well Maintained  Bungalow  For Sale Dha Phase 1 Near Dha Office,9.6 Crore,7 hours ago,House,5,6,465 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 1, DHA Defence, Karachi, Sindh",Near Dha Office Phase 1 BUNGALOW For Sale :- ,"Built in year,Parking Spaces,Flooring,Electricity Backup,Other Main Features,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,Other Rooms,Other Business and Communication Facilities,Other Community Facilities,Other Healthcare and Recreation Facilities,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",https://www.zameen.com/Property/dha_defence_dha_phase_1_north_circular_avenue_465_yards_owner_build_well_maintained__bungalow__for_sale_dha_phase_1_near_dha_office-43194266-1478-1.html
Dha Phase 8 Bungalow For Sale 1000 Yards Your Dream House,20.5 Crore,7 hours ago,House,5,6,"1,000 Sq. Yd.","DHA Defence, Karachi, Sindh","DHA Phase 8, DHA Defence, Karachi, Sindh",DHA PHASE 8,"Built in year,Parking Spaces: 4,Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Waste Disposal,Floors: 2,Bedrooms: 6,Bathrooms: 6,Servant Quarters: 2,Drawing Room,Dining Room,Kitchens: 2,Study Room,Prayer Room,Powder Room ,Gym,Store Rooms: 2,Steam Room,Lounge or Sitting Room,Laundry Room,Other Rooms,Broadband Internet Access,Satellite or Cable TV Ready,Intercom,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Lawn or Garden,Swimming Pool,Sauna,Jacuzzi,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Maintenance Staff,Security Staff,Facilities for Disabled",https://www.zameen.com/Property/d_h_a_dha_phase_8_dha_phase_8_bungalow_for_sale_1000_yards_your_dream_house-41028821-1485-1.html
"Brand New 200 Square Yard Villa For Sale In Precinct 10-a, Bahria Town Karachi Sindh",2.05 Crore,5 days ago,House,3,4,200 Sq. Yd.,"Bahria Town Karachi, Karachi, Sindh","Bahria Town Karachi, Karachi, Sindh","Brand New Villa Available for sale in Precinct 10-A, Bahria Town Karachi Sindh","Built in year: 2019,Parking Spaces,Double Glazed Windows,Flooring,Electricity Backup,Waste Disposal,Floors: 2,Bedrooms: 3,Bathrooms: 4,Servant Quarters: 1,Drawing Room,Dining Room,Kitchens: 1,Study Room,Store Rooms: 1,Lounge or Sitting Room,Broadband Internet Access,Satellite or Cable TV Ready,Community Lawn or Garden,Lawn or Garden,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Maintenance Staff,Security Staff",https://www.zameen.com/Property/karachi_bahria_town_karachi_brand_new_200_square_yard_villa_for_sale_in_precinct_10_a__bahria_town_karachi_sindh-41616472-8298-1.html
Best Options For Flat Is Available For sale In DHA Phase 5,1.3 Crore,6 hours ago,Flat,0,0,,"DHA Defence, Karachi, Sindh","DHA Phase 5, DHA Defence, Karachi, Sindh",Apartment for sale ,"Flooring,Electricity Backup,Broadband Internet Access,Satellite or Cable TV Ready,Intercom",https://www.zameen.com/Property/d_h_a_dha_phase_5_best_options_for_flat_is_available_for_sale_in_dha_phase_5-42947200-1482-1.html
Apartment Available For Sale,5 Crore,6 hours ago,Flat,3,5,222 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 9, Clifton, Karachi, Sindh",*Flat For sale*,"Flooring,Electricity Backup",https://www.zameen.com/Property/clifton_clifton_block_9_apartment_available_for_sale-40836049-1671-1.html
2000 Square Feet Flat In Clifton - Block 8 Is Best Option,5.5 Crore,6 hours ago,Flat,3,3,222 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 8, Clifton, Karachi, Sindh",APARTMENT FOR SALE,"Built in year: 2022,Parking Spaces: 1,Flooring,Electricity Backup,Floor: 3,Floors in Building: 3,Elevators: 1,Bedrooms: 3,Bathrooms: 3,Drawing Room,Dining Room,Kitchens: 1,Broadband Internet Access,Satellite or Cable TV Ready,Business Center or Media Room in Building,Conference Room in Building,Pet Policy",https://www.zameen.com/Property/clifton_clifton_block_8_2000_square_feet_flat_in_clifton_block_8_is_best_option-42416191-1670-1.html
Dha Phase 6 Bungalow Most Prime Location For Sale 500 Sq Yards,10 Crore,7 hours ago,House,5,5,500 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 6, DHA Defence, Karachi, Sindh",DEFENCE PHASE 6,"Built in year,Parking Spaces: 2,Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Waste Disposal,Floors: 2,Other Main Features,Bedrooms: 5,Bathrooms: 5,Servant Quarters: 2,Drawing Room,Dining Room,Kitchens: 2,Study Room,Prayer Room,Powder Room ,Gym,Store Rooms: 1,Steam Room,Lounge or Sitting Room,Laundry Room,Other Rooms,Broadband Internet Access,Satellite or Cable TV Ready,Intercom,Community Lawn or Garden,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Lawn or Garden,Sauna,Jacuzzi,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Maintenance Staff,Security Staff,Facilities for Disabled",https://www.zameen.com/Property/d_h_a_dha_phase_6_dha_phase_6_bungalow_most_prime_location_for_sale_500_sq_yards-41028596-1483-1.html
4 Bedrooms Apartment Available For Sale In Clifton Block 8 Karachi,9.9 Crore,6 hours ago,Flat,4,5,311 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 8, Clifton, Karachi, Sindh",Clifton Block 8,"Lobby in Building,Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Bedrooms: 4,Bathrooms: 5,Servant Quarters: 1,Drawing Room,Dining Room,Kitchens: 1,Study Room,Prayer Room,Powder Room ,Store Rooms: 1,Steam Room,Lounge or Sitting Room,Laundry Room,Broadband Internet Access,Satellite or Cable TV Ready,Business Center or Media Room in Building,Conference Room in Building,Intercom,ATM Machines,Community Lawn or Garden,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Sauna,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Maintenance Staff,Security Staff,Laundry or Dry Cleaning Facility,Communal/Shared Kitchen,Facilities for Disabled,Pet Policy",https://www.zameen.com/Property/clifton_clifton_block_8_4_bedrooms_apartment_available_for_sale_in_clifton_block_8_karachi-40955803-1670-1.html
4 Bedrooms Apartment Available For Sale In Clifton Block 8 Karachi,9.9 Crore,6 hours ago,Flat,4,5,225 Sq. Yd.,"Clifton, Karachi, Sindh","Clifton - Block 8, Clifton, Karachi, Sindh",Clifton Block 8,"Parking Spaces: 2,Lobby in Building,Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Bedrooms: 4,Bathrooms: 5,Servant Quarters: 1,Drawing Room,Dining Room,Kitchens: 1,Study Room,Prayer Room,Powder Room ,Store Rooms: 1,Steam Room,Lounge or Sitting Room,Laundry Room,Broadband Internet Access,Satellite or Cable TV Ready,Business Center or Media Room in Building,Conference Room in Building,Intercom,Community Lawn or Garden,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Sauna,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Maintenance Staff,Security Staff,Laundry or Dry Cleaning Facility,Communal/Shared Kitchen,Pet Policy",https://www.zameen.com/Property/clifton_clifton_block_8_4_bedrooms_apartment_available_for_sale_in_clifton_block_8_karachi-40944945-1670-1.html
Reserve A Centrally Located Flat Of 950 Square Feet In Dha Phase 5,85 Lakh,15 hours ago,Flat,2,3,106 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 5, DHA Defence, Karachi, Sindh",2 bedrooms ,"Built in year: 2003,Flooring,Floor: 3,Floors in Building: 4,Bedrooms: 2,Bathrooms: 3,Kitchens: 1",https://www.zameen.com/Property/d_h_a_dha_phase_5_reserve_a_centrally_located_flat_of_950_square_feet_in_dha_phase_5-42431304-1482-1.html
120 yard bungalow for sale,5.1 Crore,17 hours ago,House,5,5,120 Sq. Yd.,"DHA Defence, Karachi, Sindh","DHA Phase 8, DHA Defence, Karachi, Sindh",Defence phase viii 120 yard bungalow for sale 5 bedroom drawing dining tv launch kitchen tilled flooring BRAND NEW reasonable price,"Flooring,Electricity Backup,Bedrooms: 5,Bathrooms: 5,Kitchens: 1",https://www.zameen.com/Property/d_h_a_dha_phase_8_120_yard_bungalow_for_sale-40583381-1485-1.html
To sale You Can Find Spacious House In Bahria Town - Precinct 8,1.16 Crore,18 hours ago,House,0,0,,"Bahria Town Karachi, Karachi, Sindh","Bahria Town - Precinct 8, Bahria Town Karachi, Karachi, Sindh",Lavish Grey Structure Villa On Easy Installments Plan ,"Double Glazed Windows,Central Air Conditioning,Central Heating,Flooring,Electricity Backup,Waste Disposal,Furnished,Drawing Room,Dining Room,Study Room,Prayer Room,Powder Room ,Gym,Steam Room,Lounge or Sitting Room,Laundry Room,Broadband Internet Access,Satellite or Cable TV Ready,Intercom,Community Lawn or Garden,Community Swimming Pool,Community Gym,First Aid or Medical Centre,Day Care Centre,Kids Play Area,Barbeque Area,Mosque,Community Centre,Lawn or Garden,Swimming Pool,Sauna,Jacuzzi,Maintenance Staff,Security Staff,Facilities for Disabled",https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_8_to_sale_you_can_find_spacious_house_in_bahria_town_precinct_8-42352163-10016-1.html
